date,item_id,category,sales,unit_price
2024-12-13,105,Produce,39,90.00
2024-12-14,101,Dairy,16,100.00
2024-12-14,102,Snacks,32,50.00
2024-12-14,103,Beverages,43,75.00
2024-12-14,104,Grains,28,120.00
2024-12-14,105,Produce,42,90.00
2024-12-15,101,Dairy,21,100.00
2024-12-15,102,Snacks,13,50.00
2024-12-15,103,Beverages,43,75.00
2024-12-15,104,Grains,4,120.00
2024-12-15,105,Produce,22,90.00
2024-12-16,101,Dairy,45,100.00
2024-12-16,102,Snacks,43,50.00
2024-12-16,103,Beverages,11,75.00
2024-12-16,104,Grains,34,120.00
2024-12-16,105,Produce,17,90.00
2024-12-17,101,Dairy,40,100.00
2024-12-17,102,Snacks,28,50.00
2024-12-17,103,Beverages,36,75.00
2024-12-17,104,Grains,6,120.00
2024-12-17,105,Produce,46,90.00
2024-12-18,101,Dairy,35,100.00
2024-12-18,102,Snacks,20,50.00
2024-12-18,103,Beverages,5,75.00
2024-12-18,104,Grains,38,120.00
2024-12-18,105,Produce,50,90.00
2024-12-19,101,Dairy,12,100.00
2024-12-19,102,Snacks,35,50.00
2024-12-19,103,Beverages,16,75.00
2024-12-19,104,Grains,37,120.00
2024-12-19,105,Produce,8,90.00
2024-12-20,101,Dairy,49,100.00
2024-12-20,102,Snacks,25,50.00
2024-12-20,103,Beverages,1,75.00
2024-12-20,104,Grains,44,120.00
2024-12-20,105,Produce,33,90.00
2024-12-21,101,Dairy,43,100.00
2024-12-21,102,Snacks,3,50.00
2024-12-21,103,Beverages,27,75.00
2024-12-21,104,Grains,49,120.00
2024-12-21,105,Produce,35,90.00
2024-12-22,101,Dairy,47,100.00
2024-12-22,102,Snacks,30,50.00
2024-12-22,103,Beverages,1,75.00
2024-12-22,104,Grains,15,120.00
2024-12-22,105,Produce,1,90.00
2024-12-23,101,Dairy,19,100.00
2024-12-23,102,Snacks,8,50.00
2024-12-23,103,Beverages,18,75.00
2024-12-23,104,Grains,46,120.00
2024-12-23,105,Produce,47,90.00
2024-12-24,101,Dairy,20,100.00
2024-12-24,102,Snacks,37,50.00
2024-12-24,103,Beverages,21,75.00
2024-12-24,104,Grains,20,120.00
2024-12-24,105,Produce,23,90.00
2024-12-25,101,Dairy,19,100.00
2024-12-25,102,Snacks,50,50.00
2024-12-25,103,Beverages,37,75.00
2024-12-25,104,Grains,31,120.00
2024-12-25,105,Produce,39,90.00
2024-12-26,101,Dairy,47,100.00
2024-12-26,102,Snacks,19,50.00
2024-12-26,103,Beverages,1,75.00
2024-12-26,104,Grains,9,120.00
2024-12-26,105,Produce,10,90.00
2024-12-27,101,Dairy,47,100.00
2024-12-27,102,Snacks,46,50.00
2024-12-27,103,Beverages,24,75.00
2024-12-27,104,Grains,40,120.00
2024-12-27,105,Produce,32,90.00
2024-12-28,101,Dairy,12,100.00
2024-12-28,102,Snacks,18,50.00
2024-12-28,103,Beverages,30,75.00
2024-12-28,104,Grains,33,120.00
2024-12-28,105,Produce,29,90.00
2024-12-29,101,Dairy,49,100.00
2024-12-29,102,Snacks,40,50.00
2024-12-29,103,Beverages,11,75.00
2024-12-29,104,Grains,4,120.00
2024-12-29,105,Produce,41,90.00
2024-12-30,101,Dairy,34,100.00
2024-12-30,102,Snacks,18,50.00
2024-12-30,103,Beverages,41,75.00
2024-12-30,104,Grains,43,120.00
2024-12-30,105,Produce,26,90.00
2024-12-31,101,Dairy,3,100.00
2024-12-31,102,Snacks,20,50.00
2024-12-31,103,Beverages,11,75.00
2024-12-31,104,Grains,18,120.00
2024-12-31,105,Produce,16,90.00
